"date","covid_cases_total","covid_cases_new","covid_cases_per100K","covid_cases_7day","hover_text_case","copies_day_person_M_mn","copies_day_person_M_se","copies_day_person_7day","hover_text_load","hover_text_load_7day","mutation","variant","frequency","frequency_gapfill","frequency_7day","hover_text_variant"
2021-02-15,250208,340,10.7489352231226,13.2329328587182,"Feb 15, 2021<br><b>13.23</b> cases per 100,000 people",34.3985347455688,4.58157182306316,37.3265511639654,"Feb 15, 2021<br><b>34.4M</b> copies per person per day","7-day avg. load on Feb 15 :<br><b>37.3M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.023232,"Feb 15, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-16,250472,264,8.34623205560108,13.1064747972697,"Feb 16, 2021<br><b>13.11</b> cases per 100,000 people",26.3959050503362,0.362471502954033,33.6808339501806,"Feb 16, 2021<br><b>26.4M</b> copies per person per day","7-day avg. load on Feb 16 :<br><b>33.7M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 16, 2021<br><b>Omicron</b> NA%"
2021-02-16,250472,264,8.34623205560108,13.1064747972697,"Feb 16, 2021<br><b>13.11</b> cases per 100,000 people",26.3959050503362,0.362471502954033,33.6808339501806,"Feb 16, 2021<br><b>26.4M</b> copies per person per day","7-day avg. load on Feb 16 :<br><b>33.7M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 16, 2021<br><b>Delta</b> NA%"
2021-02-16,250472,264,8.34623205560108,13.1064747972697,"Feb 16, 2021<br><b>13.11</b> cases per 100,000 people",26.3959050503362,0.362471502954033,33.6808339501806,"Feb 16, 2021<br><b>26.4M</b> copies per person per day","7-day avg. load on Feb 16 :<br><b>33.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.023232,"Feb 16, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-17,250840,368,11.6341416532621,13.3142273267922,"Feb 17, 2021<br><b>13.31</b> cases per 100,000 people",23.3600334895966,0.628907289220557,32.6262421754672,"Feb 17, 2021<br><b>23.36M</b> copies per person per day","7-day avg. load on Feb 17 :<br><b>32.6M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 17, 2021<br><b>Omicron</b> NA%"
2021-02-17,250840,368,11.6341416532621,13.3142273267922,"Feb 17, 2021<br><b>13.31</b> cases per 100,000 people",23.3600334895966,0.628907289220557,32.6262421754672,"Feb 17, 2021<br><b>23.36M</b> copies per person per day","7-day avg. load on Feb 17 :<br><b>32.6M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 17, 2021<br><b>Delta</b> NA%"
2021-02-17,250840,368,11.6341416532621,13.3142273267922,"Feb 17, 2021<br><b>13.31</b> cases per 100,000 people",23.3600334895966,0.628907289220557,32.6262421754672,"Feb 17, 2021<br><b>23.36M</b> copies per person per day","7-day avg. load on Feb 17 :<br><b>32.6M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.023232,"Feb 17, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-18,251345,505,15.9653302578733,13.5671434496892,"Feb 18, 2021<br><b>13.57</b> cases per 100,000 people",NA,NA,30.7115989532956,"Feb 18, 2021<br><b>NaNM</b> copies per person per day","7-day avg. load on Feb 18 :<br><b>30.7M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 18, 2021<br><b>Omicron</b> NA%"
2021-02-18,251345,505,15.9653302578733,13.5671434496892,"Feb 18, 2021<br><b>13.57</b> cases per 100,000 people",NA,NA,30.7115989532956,"Feb 18, 2021<br><b>NaNM</b> copies per person per day","7-day avg. load on Feb 18 :<br><b>30.7M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 18, 2021<br><b>Delta</b> NaN%"
2021-02-18,251345,505,15.9653302578733,13.5671434496892,"Feb 18, 2021<br><b>13.57</b> cases per 100,000 people",NA,NA,30.7115989532956,"Feb 18, 2021<br><b>NaNM</b> copies per person per day","7-day avg. load on Feb 18 :<br><b>30.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.124921,0.124921,0.062461,"Feb 18, 2021<br><b>Alpha, Beta & Gamma</b> 12.49%"
2021-02-19,251885,540,17.0718382955477,13.3639072795041,"Feb 19, 2021<br><b>13.36</b> cases per 100,000 people",NA,NA,28.6131217248282,"Feb 19, 2021<br><b>NaNM</b> copies per person per day","7-day avg. load on Feb 19 :<br><b>28.6M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 19, 2021<br><b>Omicron</b> NA%"
2021-02-19,251885,540,17.0718382955477,13.3639072795041,"Feb 19, 2021<br><b>13.36</b> cases per 100,000 people",NA,NA,28.6131217248282,"Feb 19, 2021<br><b>NaNM</b> copies per person per day","7-day avg. load on Feb 19 :<br><b>28.6M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 19, 2021<br><b>Delta</b> NA%"
2021-02-19,251885,540,17.0718382955477,13.3639072795041,"Feb 19, 2021<br><b>13.36</b> cases per 100,000 people",NA,NA,28.6131217248282,"Feb 19, 2021<br><b>NaNM</b> copies per person per day","7-day avg. load on Feb 19 :<br><b>28.6M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.124921,"Feb 19, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-20,252387,502,15.8704867117869,13.3639072795041,"Feb 20, 2021<br><b>13.36</b> cases per 100,000 people",50.6299270460619,2.96153925842293,31.8562463355561,"Feb 20, 2021<br><b>50.63M</b> copies per person per day","7-day avg. load on Feb 20 :<br><b>31.9M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 20, 2021<br><b>Omicron</b> NA%"
2021-02-20,252387,502,15.8704867117869,13.3639072795041,"Feb 20, 2021<br><b>13.36</b> cases per 100,000 people",50.6299270460619,2.96153925842293,31.8562463355561,"Feb 20, 2021<br><b>50.63M</b> copies per person per day","7-day avg. load on Feb 20 :<br><b>31.9M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 20, 2021<br><b>Delta</b> NA%"
2021-02-20,252387,502,15.8704867117869,13.3639072795041,"Feb 20, 2021<br><b>13.36</b> cases per 100,000 people",50.6299270460619,2.96153925842293,31.8562463355561,"Feb 20, 2021<br><b>50.63M</b> copies per person per day","7-day avg. load on Feb 20 :<br><b>31.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.124921,"Feb 20, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-21,252834,447,14.13168836687,13.3955217948662,"Feb 21, 2021<br><b>13.4</b> cases per 100,000 people",47.5074935370986,0.437587395353612,36.4583787737324,"Feb 21, 2021<br><b>47.51M</b> copies per person per day","7-day avg. load on Feb 21 :<br><b>36.5M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 21, 2021<br><b>Omicron</b> NA%"
2021-02-21,252834,447,14.13168836687,13.3955217948662,"Feb 21, 2021<br><b>13.4</b> cases per 100,000 people",47.5074935370986,0.437587395353612,36.4583787737324,"Feb 21, 2021<br><b>47.51M</b> copies per person per day","7-day avg. load on Feb 21 :<br><b>36.5M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 21, 2021<br><b>Delta</b> NA%"
2021-02-21,252834,447,14.13168836687,13.3955217948662,"Feb 21, 2021<br><b>13.4</b> cases per 100,000 people",47.5074935370986,0.437587395353612,36.4583787737324,"Feb 21, 2021<br><b>47.51M</b> copies per person per day","7-day avg. load on Feb 21 :<br><b>36.5M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.124921,"Feb 21, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-22,253134,300,9.48435460863759,13.2148674213684,"Feb 22, 2021<br><b>13.21</b> cases per 100,000 people",52.7195026480089,NA,40.1225723542204,"Feb 22, 2021<br><b>52.72M</b> copies per person per day","7-day avg. load on Feb 22 :<br><b>40.1M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 22, 2021<br><b>Omicron</b> NA%"
2021-02-22,253134,300,9.48435460863759,13.2148674213684,"Feb 22, 2021<br><b>13.21</b> cases per 100,000 people",52.7195026480089,NA,40.1225723542204,"Feb 22, 2021<br><b>52.72M</b> copies per person per day","7-day avg. load on Feb 22 :<br><b>40.1M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 22, 2021<br><b>Delta</b> NaN%"
2021-02-22,253134,300,9.48435460863759,13.2148674213684,"Feb 22, 2021<br><b>13.21</b> cases per 100,000 people",52.7195026480089,NA,40.1225723542204,"Feb 22, 2021<br><b>52.72M</b> copies per person per day","7-day avg. load on Feb 22 :<br><b>40.1M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.1999,0.1999,0.162411,"Feb 22, 2021<br><b>Alpha, Beta & Gamma</b> 19.99%"
2021-02-23,253431,297,9.38951106255122,13.3639072795041,"Feb 23, 2021<br><b>13.36</b> cases per 100,000 people",33.5882540545647,0.829790901865272,41.5610421550661,"Feb 23, 2021<br><b>33.59M</b> copies per person per day","7-day avg. load on Feb 23 :<br><b>41.6M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 23, 2021<br><b>Omicron</b> NA%"
2021-02-23,253431,297,9.38951106255122,13.3639072795041,"Feb 23, 2021<br><b>13.36</b> cases per 100,000 people",33.5882540545647,0.829790901865272,41.5610421550661,"Feb 23, 2021<br><b>33.59M</b> copies per person per day","7-day avg. load on Feb 23 :<br><b>41.6M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 23, 2021<br><b>Delta</b> NA%"
2021-02-23,253431,297,9.38951106255122,13.3639072795041,"Feb 23, 2021<br><b>13.36</b> cases per 100,000 people",33.5882540545647,0.829790901865272,41.5610421550661,"Feb 23, 2021<br><b>33.59M</b> copies per person per day","7-day avg. load on Feb 23 :<br><b>41.6M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,0.168095,0.164305,"Feb 23, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-24,253854,423,13.372939998179,13.6123070430637,"Feb 24, 2021<br><b>13.61</b> cases per 100,000 people",28.9611801686879,2.73689327127617,42.6812714908844,"Feb 24, 2021<br><b>28.96M</b> copies per person per day","7-day avg. load on Feb 24 :<br><b>42.7M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 24, 2021<br><b>Omicron</b> NA%"
2021-02-24,253854,423,13.372939998179,13.6123070430637,"Feb 24, 2021<br><b>13.61</b> cases per 100,000 people",28.9611801686879,2.73689327127617,42.6812714908844,"Feb 24, 2021<br><b>28.96M</b> copies per person per day","7-day avg. load on Feb 24 :<br><b>42.7M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 24, 2021<br><b>Delta</b> NaN%"
2021-02-24,253854,423,13.372939998179,13.6123070430637,"Feb 24, 2021<br><b>13.61</b> cases per 100,000 people",28.9611801686879,2.73689327127617,42.6812714908844,"Feb 24, 2021<br><b>28.96M</b> copies per person per day","7-day avg. load on Feb 24 :<br><b>42.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.136289,0.136289,0.157301,"Feb 24, 2021<br><b>Alpha, Beta & Gamma</b> 13.63%"
2021-02-25,254426,572,18.0835027871357,13.9149031186726,"Feb 25, 2021<br><b>13.91</b> cases per 100,000 people",31.726170668195,4.28661567657099,40.8554213537695,"Feb 25, 2021<br><b>31.73M</b> copies per person per day","7-day avg. load on Feb 25 :<br><b>40.9M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 25, 2021<br><b>Omicron</b> NA%"
2021-02-25,254426,572,18.0835027871357,13.9149031186726,"Feb 25, 2021<br><b>13.91</b> cases per 100,000 people",31.726170668195,4.28661567657099,40.8554213537695,"Feb 25, 2021<br><b>31.73M</b> copies per person per day","7-day avg. load on Feb 25 :<br><b>40.9M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 25, 2021<br><b>Delta</b> NA%"
2021-02-25,254426,572,18.0835027871357,13.9149031186726,"Feb 25, 2021<br><b>13.91</b> cases per 100,000 people",31.726170668195,4.28661567657099,40.8554213537695,"Feb 25, 2021<br><b>31.73M</b> copies per person per day","7-day avg. load on Feb 25 :<br><b>40.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.168095,"Feb 25, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-26,255031,605,19.1267817940858,14.2084664756066,"Feb 26, 2021<br><b>14.21</b> cases per 100,000 people",29.9698540857068,0.390513789697278,39.3003403154748,"Feb 26, 2021<br><b>29.97M</b> copies per person per day","7-day avg. load on Feb 26 :<br><b>39.3M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 26, 2021<br><b>Omicron</b> NA%"
2021-02-26,255031,605,19.1267817940858,14.2084664756066,"Feb 26, 2021<br><b>14.21</b> cases per 100,000 people",29.9698540857068,0.390513789697278,39.3003403154748,"Feb 26, 2021<br><b>29.97M</b> copies per person per day","7-day avg. load on Feb 26 :<br><b>39.3M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 26, 2021<br><b>Delta</b> NA%"
2021-02-26,255031,605,19.1267817940858,14.2084664756066,"Feb 26, 2021<br><b>14.21</b> cases per 100,000 people",29.9698540857068,0.390513789697278,39.3003403154748,"Feb 26, 2021<br><b>29.97M</b> copies per person per day","7-day avg. load on Feb 26 :<br><b>39.3M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.168095,"Feb 26, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-27,255462,431,13.625856121076,13.8878049626479,"Feb 27, 2021<br><b>13.89</b> cases per 100,000 people",32.4285135728866,0.281662825659601,36.7001383907355,"Feb 27, 2021<br><b>32.43M</b> copies per person per day","7-day avg. load on Feb 27 :<br><b>36.7M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 27, 2021<br><b>Omicron</b> NA%"
2021-02-27,255462,431,13.625856121076,13.8878049626479,"Feb 27, 2021<br><b>13.89</b> cases per 100,000 people",32.4285135728866,0.281662825659601,36.7001383907355,"Feb 27, 2021<br><b>32.43M</b> copies per person per day","7-day avg. load on Feb 27 :<br><b>36.7M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 27, 2021<br><b>Delta</b> NA%"
2021-02-27,255462,431,13.625856121076,13.8878049626479,"Feb 27, 2021<br><b>13.89</b> cases per 100,000 people",32.4285135728866,0.281662825659601,36.7001383907355,"Feb 27, 2021<br><b>32.43M</b> copies per person per day","7-day avg. load on Feb 27 :<br><b>36.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.168095,"Feb 27, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-02-28,255901,439,13.878772243973,13.8516740879483,"Feb 28, 2021<br><b>13.85</b> cases per 100,000 people",41.1347844701155,0.437697969902375,35.7897513811665,"Feb 28, 2021<br><b>41.13M</b> copies per person per day","7-day avg. load on Feb 28 :<br><b>35.8M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Feb 28, 2021<br><b>Omicron</b> NA%"
2021-02-28,255901,439,13.878772243973,13.8516740879483,"Feb 28, 2021<br><b>13.85</b> cases per 100,000 people",41.1347844701155,0.437697969902375,35.7897513811665,"Feb 28, 2021<br><b>41.13M</b> copies per person per day","7-day avg. load on Feb 28 :<br><b>35.8M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Feb 28, 2021<br><b>Delta</b> NA%"
2021-02-28,255901,439,13.878772243973,13.8516740879483,"Feb 28, 2021<br><b>13.85</b> cases per 100,000 people",41.1347844701155,0.437697969902375,35.7897513811665,"Feb 28, 2021<br><b>41.13M</b> copies per person per day","7-day avg. load on Feb 28 :<br><b>35.8M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.168095,"Feb 28, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-03-01,256303,402,12.7090351755744,14.3123427403679,"Mar 01, 2021<br><b>14.31</b> cases per 100,000 people",34.8276664997094,1.17022852380914,33.2337747885523,"Mar 01, 2021<br><b>34.83M</b> copies per person per day","7-day avg. load on Mar 01 :<br><b>33.2M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Mar 01, 2021<br><b>Omicron</b> NA%"
2021-03-01,256303,402,12.7090351755744,14.3123427403679,"Mar 01, 2021<br><b>14.31</b> cases per 100,000 people",34.8276664997094,1.17022852380914,33.2337747885523,"Mar 01, 2021<br><b>34.83M</b> copies per person per day","7-day avg. load on Mar 01 :<br><b>33.2M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Mar 01, 2021<br><b>Delta</b> NA%"
2021-03-01,256303,402,12.7090351755744,14.3123427403679,"Mar 01, 2021<br><b>14.31</b> cases per 100,000 people",34.8276664997094,1.17022852380914,33.2337747885523,"Mar 01, 2021<br><b>34.83M</b> copies per person per day","7-day avg. load on Mar 01 :<br><b>33.2M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.152192,"Mar 01, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-03-02,256554,251,7.93524335589345,14.1045902108453,"Mar 02, 2021<br><b>14.1</b> cases per 100,000 people",43.7240742068296,5.89665770575682,34.6817490960187,"Mar 02, 2021<br><b>43.72M</b> copies per person per day","7-day avg. load on Mar 02 :<br><b>34.7M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Mar 02, 2021<br><b>Omicron</b> NA%"
2021-03-02,256554,251,7.93524335589345,14.1045902108453,"Mar 02, 2021<br><b>14.1</b> cases per 100,000 people",43.7240742068296,5.89665770575682,34.6817490960187,"Mar 02, 2021<br><b>43.72M</b> copies per person per day","7-day avg. load on Mar 02 :<br><b>34.7M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Mar 02, 2021<br><b>Delta</b> NA%"
2021-03-02,256554,251,7.93524335589345,14.1045902108453,"Mar 02, 2021<br><b>14.1</b> cases per 100,000 people",43.7240742068296,5.89665770575682,34.6817490960187,"Mar 02, 2021<br><b>43.72M</b> copies per person per day","7-day avg. load on Mar 02 :<br><b>34.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.136289,"Mar 02, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-03-03,256973,419,13.2464819367305,14.0865247734955,"Mar 03, 2021<br><b>14.09</b> cases per 100,000 people",43.2834059394677,2.53524959535729,36.7277813489872,"Mar 03, 2021<br><b>43.28M</b> copies per person per day","7-day avg. load on Mar 03 :<br><b>36.7M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Mar 03, 2021<br><b>Omicron</b> NA%"
2021-03-03,256973,419,13.2464819367305,14.0865247734955,"Mar 03, 2021<br><b>14.09</b> cases per 100,000 people",43.2834059394677,2.53524959535729,36.7277813489872,"Mar 03, 2021<br><b>43.28M</b> copies per person per day","7-day avg. load on Mar 03 :<br><b>36.7M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Mar 03, 2021<br><b>Delta</b> NA%"
2021-03-03,256973,419,13.2464819367305,14.0865247734955,"Mar 03, 2021<br><b>14.09</b> cases per 100,000 people",43.2834059394677,2.53524959535729,36.7277813489872,"Mar 03, 2021<br><b>43.28M</b> copies per person per day","7-day avg. load on Mar 03 :<br><b>36.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.124927,"Mar 03, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-03-04,257499,526,16.6292350804779,13.878772243973,"Mar 04, 2021<br><b>13.88</b> cases per 100,000 people",24.893322913328,2.68493543802687,35.7516602411491,"Mar 04, 2021<br><b>24.89M</b> copies per person per day","7-day avg. load on Mar 04 :<br><b>35.8M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Mar 04, 2021<br><b>Omicron</b> NA%"
2021-03-04,257499,526,16.6292350804779,13.878772243973,"Mar 04, 2021<br><b>13.88</b> cases per 100,000 people",24.893322913328,2.68493543802687,35.7516602411491,"Mar 04, 2021<br><b>24.89M</b> copies per person per day","7-day avg. load on Mar 04 :<br><b>35.8M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Mar 04, 2021<br><b>Delta</b> NA%"
2021-03-04,257499,526,16.6292350804779,13.878772243973,"Mar 04, 2021<br><b>13.88</b> cases per 100,000 people",24.893322913328,2.68493543802687,35.7516602411491,"Mar 04, 2021<br><b>24.89M</b> copies per person per day","7-day avg. load on Mar 04 :<br><b>35.8M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.113565,"Mar 04, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-03-05,257927,428,13.5310125749896,13.079376641245,"Mar 05, 2021<br><b>13.08</b> cases per 100,000 people",37.8480220960561,1.90172193357247,36.8771128140561,"Mar 05, 2021<br><b>37.85M</b> copies per person per day","7-day avg. load on Mar 05 :<br><b>36.9M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Mar 05, 2021<br><b>Omicron</b> NA%"
2021-03-05,257927,428,13.5310125749896,13.079376641245,"Mar 05, 2021<br><b>13.08</b> cases per 100,000 people",37.8480220960561,1.90172193357247,36.8771128140561,"Mar 05, 2021<br><b>37.85M</b> copies per person per day","7-day avg. load on Mar 05 :<br><b>36.9M</b> copies per person per day","L452R","Delta",NA,NA,NA,"Mar 05, 2021<br><b>Delta</b> NA%"
